,abstract/snippet,lead_paragraph,headline,keywords,pub_date,document_type,section_name,type_of_material
0,"An enlisted soldier, she is expected to graduate from the highly selective Green Beret qualification course as a Special Forces engineer sergeant.","WASHINGTON — A National Guard soldier is set to become the Army’s first female Green Beret in coming weeks, according to military officials, following the Pentagon’s opening of all combat and Special Operations jobs to women in 2016.",First Woman Set to Pass Special Forces Training and Join Green Berets,"United States Defense and Military Forces;Women and Girls;Kennedy, John Fitzgerald;Defense Department;United States Army Special Forces (Green Berets);United States Special Operations Command",2020-02-25,article,U.S.,News
0,The National Transportation Safety Board called for improvements in the electric-car company’s driver-assistance feature and cited failures by other agencies.,"WASHINGTON — Tesla’s Autopilot driver-assistance system and a driver who relied too heavily on it are likely to blame for a 2018 crash in California in which the driver died, a federal safety agency said on Tuesday.",Tesla Autopilot System Found Probably at Fault in 2018 Crash,"Driverless and Semiautonomous Vehicles;Traffic Accidents and Safety;Automobile Safety Features and Defects;Driver Distraction and Fatigue;Electric and Hybrid Vehicles;Tesla Motors Inc;National Transportation Safety Board;Musk, Elon;National Highway Traffic Safety Administration",2020-02-25,article,Business Day,News
0,A reader mourns the death of a gifted mathematician who broke race and gender barriers. Also: A better place for Jeff Bezos’s money.,To the Editor:,"At NASA, Katherine Johnson Reached for the Stars","Global Warming;National Aeronautics and Space Administration;Bezos, Jeffrey P;Johnson, Katherine (1918- )",2020-02-25,article,Opinion,Letter
0,"As the coronavirus hits Europe, questions arise about dependency on China, the risks of air travel, climate change and a new racism in populist politics.","BRUSSELS — Globalization, that awkward catchall for our interconnectedness, was already under assault from populists, terrorists, trade warriors and climate activists, having become an easy target for much that ails us.",Spread of Virus Could Hasten the Great Coming Apart of Globalization,Politics and Government;Coronavirus (2019-nCoV);Travel and Vacations;AIRLINES AND AIRPLANES;International Trade and World Market;Europe;Global Warming;Epidemics,2020-02-25,article,World,News
0,"Readers debate religion, policy, choice and freedom.",To the Editor:,Mediating the Politics of Abortion,"ABORTION;Birth Control and Family Planning;Trump, Donald J;Democratic Party;United States Politics and Government",2020-02-25,article,Opinion,Letter
0,A trip down the aisle requires frequent flier miles and a passport for many brides shopping for traditional wedding garments.,"NEW DELHI — After an 18-hour journey from New York to New Delhi in December sandwiched between my parents, I wanted nothing more than to take a long shower and dive under the covers. But we were there on a mission and time was scarce.",Indian Brides Say ‘Yes’ to Lehengas Near and Far (Very Far),Indian-Americans;Shopping and Retail;Dresses;Fashion and Apparel;Marriages,2020-02-25,article,Fashion & Style,News
0,Experiences in Washington State and Colorado demonstrate the challenges of trying to create a nationwide insurance plan.,"Government insurance advocates who are skeptical of Medicare for All’s prospects are placing their hopes on the “public option” as an easier-to-enact step in the same direction. All of the leading competitors to Bernie Sanders, who remains unyielding in his commitment to single-payer health care, have embraced some version of what Pete Buttigieg calls “Medicare for all who want it.”",The Public Option Is Not an Easy Fix for Health Care,"Health Insurance and Managed Care;Patient Protection and Affordable Care Act (2010);Democratic Party;Buttigieg, Pete (1982- )",2020-02-25,article,Opinion,Op-Ed
0,How I learned to accept that my dreamlover probably won’t adore the pop diva as much as I do.,"No man I’ve loved has loved Mariah Carey as much as me. Even my best efforts to convert the most rigid nonbelievers — apparently, they exist — have proved futile.",I Love You (But Do You Love Mariah Carey?),"Dating and Relationships;Pop and Rock Music;Carey, Mariah",2020-02-25,article,Opinion,Op-Ed
0,Last week is proof.,"For all the talk since 2016 of foreign election interference and Russian “meddling,” it seems few people really understand the information war and how not to play into the hands of our enemies. Last week is proof.",Russia Wants to Meddle in Our Election. We’re Helping.,Russian Interference in 2016 US Elections and Ties to Trump Associates;Presidential Election of 2020;Politics and Government;Elections;Social Media;United States Politics and Government;News and News Media;Rumors and Misinformation;Propaganda,2020-02-25,article,Opinion,Op-Ed
0,Judge Amy Berman Jackson held a hearing on the defense’s request for a new trial even as the president claimed the jury’s forewoman was biased.,[Read more on Roger Stone’s sentence being commuted by President Trump.],Judge in Roger Stone Case Warns About Attacks on Juror by Trump and Others,"United States Politics and Government;Russian Interference in 2016 US Elections and Ties to Trump Associates;Presidential Election of 2020;Jackson, Amy Berman;Stone, Roger J Jr;Trump, Donald J",2020-02-25,article,U.S.,News
0,"“It was the woman of a year ago,” one Warren supporter said after her debate performance last week. “She’s showing us why we supported her in the beginning.”",[Elizabeth Warren has dropped out of the 2020 Democratic presidential race.],Elizabeth Warren’s Fans Want to Know: Can She Do It Again at Tonight’s Debate?,"Warren, Elizabeth;Presidential Election of 2020;Women and Girls;Debates (Political)",2020-02-25,article,U.S.,News
0,"While doctors are allowed to use drugs approved for one disease to treat another condition, many don’t because approval to do so doesn’t appear on the label. But that may be changing.","Metformin, the world’s most widely prescribed diabetes drug, might do more than control diabetes. A study in Scotland in 2005 found that people taking metformin were 23 percent less likely to get cancer, suggesting that it might also prevent cancer. Other studies are exploring metformin’s ability to treat cancer, alone and in combination with other therapies.",Repurposing Drugs to Fight Cancer,Drugs (Pharmaceuticals);Clinical Trials;Labeling and Labels (Product);Cancer;Preventive Medicine;Prostate Gland;Inventions and Patents;Viagra (Drug);Regulation and Deregulation of Industry;Immunotherapy;European Commission;Food and Drug Administration;Pfizer Inc;Australia;Belgium;Brussels (Belgium);Cambridge (England);London (England);Scotland,2020-02-25,article,Opinion,Op-Ed
0,The justices seemed troubled by the possibility that a 1986 law applied to all sorts of speech and therefore ran afoul of the First Amendment.,WASHINGTON — The Supreme Court on Tuesday seemed doubtful that a 1986 federal law that makes it a crime to “encourage” unauthorized immigrants to come to or stay in the United States could be squared with the First Amendment.,Supreme Court Weighs Whether Encouraging Unlawful Immigration Is a Crime,Supreme Court (US);Immigration and Emigration;Freedom of Speech and Expression;First Amendment (US Constitution);Illegal Immigration,2020-02-25,article,U.S.,News
0,"Modern Love in miniature, featuring reader-submitted stories of no more than 100 words.","I left Pittsburgh and Michael left Brooklyn for the dreamy, woodsy school we had only heard good things about. We did not realize that those things would be permitted only to me, with my white skin. For Michael, school was a constant terror. A few nights after we met, Michael abandoned his room for mine to escape his school-assigned roommate, who encouraged other students to shout racial slurs and pound on his dormitory door. That first night, we held each other tight, fearful of falling out of the twin bed we were forced to share. We haven’t slept apart since. — Eimile McKinnon",Tiny Love Stories: ‘The Twin Bed We Were Forced to Share’,Love (Emotion);Modern Love (Times Column);Dating and Relationships;Fashion and Apparel;Poetry and Poets,2020-02-25,article,Style,News
0,"The 26-year-old pitcher will have Tommy John surgery, likely keeping him out until the beginning of next season. The injury is a big blow to the Yankees’ pitching staff.","TAMPA, Fla. — Last February, the Yankees gave one of their homegrown talents, Luis Severino, a four-year contract extension worth $40 million, locking up one of the best young pitchers in baseball at an affordable rate before free agency.",Yankees’ Luis Severino to Miss 2020 Season After Elbow Surgery,"Baseball;New York Yankees;Severino, Luis (1994- );Sports Injuries",2020-02-25,article,Sports,News
0,"A disputed program that allowed the National Security Agency to gain access to logs of Americans’ domestic calls and texts yielded only one significant investigation, according to a newly declassified study.","WASHINGTON — A National Security Agency system that analyzed logs of Americans’ domestic phone calls and text messages cost $100 million from 2015 to 2019, but yielded only a single significant investigation, according to a newly declassified study.","N.S.A. Phone Program Cost $100 Million, but Produced Only Two Unique Leads",National Security Agency;Surveillance of Citizens by Government;Privacy;USA Freedom Act;Law and Legislation;Terrorism;Civil Rights and Liberties;USA PATRIOT Act;Federal Bureau of Investigation;Privacy and Civil Liberties Oversight Board;United States Politics and Government,2020-02-25,article,U.S.,News
0,"Coronavirus, clashes in India, Kobe Bryant: Here’s what you need to know.","The top U.S. health official warned that the coronavirus outbreak, which has already sickened nearly 80,000 people in 37 countries, could hit the country hard, as chaos in the rest of the world drew attention to the need for a global game plan.",Your Wednesday Briefing,,2020-02-25,article,Briefing,briefing
0,The fate of twin lobbies designed by Noguchi is uncertain as the developer of the building plans to renovate and dismantle the work.,"The Museum of Modern Art collects and prizes the sculpture and designs of Isamu Noguchi, a towering figure in 20th-century American art. But just across West 53rd Street, the developer of 666 Fifth Avenue, Brookfield Properties, is planning the opposite: dismantling one of Noguchi’s largest sculptural installations, one that he called “a landscape of clouds” that he designed in 1957 in the skyscraper’s twin lobbies.",Isamu Noguchi Artwork in Midtown Building Is in Peril,"Art;Restoration and Renovation;Historic Buildings and Sites;Noguchi, Isamu;Brookfield Office Properties;Fifth Avenue (Manhattan, NY);Midtown Area (Manhattan, NY);Noguchi Museum;ARCHITECTURE;Littman, Brett;Docomomo US",2020-02-25,article,Arts,News
